id,text,label
61,"ex-secretário de comunicação da presidência da república, fabio wajngarten confirmou hoje, em depoimento à cpi da covid, que se reuniu com diretores da pfizer para tratar de uma possível compra de doses da vacina produzida pela farmacêutica em novembro de 2020. segundo wajngarten, o presidente jair bolsonaro (sem partido) não participou do encontro, mas foi informado da reunião. o ex-secretário disse ainda que, naquela ocasião, não foram discutidos nem o valor que poderia ser cobrado pelas doses e nem um possível cronograma de entrega das vacinas por parte da pfizer.",1
62,"os quatro nomes assustam, principalmente se aparecerem durante a infância e adolescência, já que podem deixar sequelas graves para a vida toda. para essas e várias outras doenças, uma só estratégia significa muito: vacinação. por isso, o ministério da saúde faz neste sábado (16) o dia “d” da multivacinação de crianças e adolescentes. isso só é possível porque profissionais qualificados da saúde trabalham nas salas de vacinação no brasil. temos um cardápio muito grande de vacinas e todas elas são distribuídas pelo governo do presidente jair bolsonaro” disse o ministro.",1
63,"segundo médicos e cientistas, vacinados terão de esperar pelo menos um mês e meio até estarem inteiramente protegidos contra o vírus, e vida normal só será retomada após a maior parte da população se imunizar. uma das vacinas que já se provaram eficazes contra a covid-19 ? está sendo distribuída no reino unido desde segunda-feira (8/12), e há perspectiva de que no ano que vem alguma das vacinas contra a doença esteja disponível no brasil. qual vai ser a primeira coisa que você vai fazer depois de tomar a vacina?",1
64,"se você ambiciona voar ao espaço e tem um monte de dinheiro para gastar, então 2020 pode ser um ano emocionante. se viagem espacial não é muito a sua, mas sim uma tela maior para seu smartphone, 2020 também pode ter algumas novidades para você. mas se acha que já existem celulares demais por aí e a indústria de tecnologia precisa ser menos descartável, talvez algumas empresas tecnológicas tenham entendido o que você está buscando. veja abaixo um pequeno aperitivo das novidades tecnológicas que devem surgir nos próximos 12 meses.",1
65,"os estados unidos registraram um novo recorde de mortes diárias por covid-19, de acordo com levantamento da universidade johns hopkins. ao todo, ontem foram registrados 4.470 óbitos causados pela doença, um número que nunca chegou perto de ser alcançado no país. desde o começo do ano os estados unidos estão quebrando esse recorde com frequência. mas o país nunca tinha superado sequer 4 mil mortes pelo vírus em 24 horas. o número de casos registrados em 24 horas também foi elevado, mas não é recorde. foram 235 mil novas infecções.",1
66,"fábio wajngarten, o ex-chefe da secretaria de comunicação de jair bolsonaro (sem partido), irritou o comando da cpi da covid ao pedir, em tom de refutação, que o relator, renan calheiros (mdb-al), fizesse perguntas sobre bolsonaro ao próprio presidente da república. o depoente havia sido indagado sobre possíveis orientações do chefe do executivo federal contra a política de vacinação no país, sendo esta uma política pública de enfrentamento à pandemia da covid-19. bolsonaro é entusiasta do uso de medicamentos sem eficácia comprovada, como a hidroxicloroquina. (...) leia íntegra no uol.",1
67,"conmebol, cbf e afa (associação do futebol argentino) estavam tranquilos com relação à entrada no brasil dos argentinos que jogam na inglaterra com base em um acordo feito pela confederação sul-americana com o governo no ano passado, que flexibiliza exigências sanitárias para delegações de futebol durante a pandemia. o problema é que uma recente portaria não abre exceções para viajantes vindos do reino unido, o que anulou parte desse acerto. em julho de 2020, a direção da conmebol se reuniu com representantes dos ministérios da saúde dos dez países filiados.",1
68,"o atacante kun aguero, um dos ícones do atual elenco do manchester city, anunciou que testou positivo para a covid-19. no twitter, o argentino revelou que teve contato com uma pessoa infectada com coronavírus nos últimos dias. ele possui alguns sintomas da doença e afirmou ainda que já está isolado, seguindo as recomendações de seu médico. ""após um contato próximo, estive me isolando e o último teste que fiz deu positivo para covid-19. tive alguns sintomas e estou seguindo as ordens do médico para me recuperar. cuidem-se, pessoal!"", publicou aguero.",1
69,"mauro carlesse (psl), governador afastado do tocantins, foi declarado inelegível pela justiça eleitoral. ele é acusado de ter utilizado recursos públicos para favorecer aliados no estado. além de carlesse, a justiça eleitoral declarou a inegibilidade de josi nunes e gleydson nato, ambos do psl. josi era prefeita de gurupi (to), onde nato atuava como vice-prefeito. com a decisão judicial, ela foi afastada do cargo. a justiça eleitoral determinou que carlesse, josi e nato fiquem inelegíveis por oito anos, contados a partir de 2020, após serem esgotadas as possibilidades de recurso.",1
70,"o líder do governo na câmara, ricardo barros (pp-pr), afirmou que o judiciário e o ministério público ""estão muito fora da casinha"" e que dedica seu mandato como deputado a ""enquadrá-los"". em entrevista à rádio jovem pan, barros afirmou que ""a força-tarefa da operação lava jato desesperadamente quer esconder do procurador-geral da república augusto aras os seus métodos"". foi excelente o resultado da lava jato no combate à corrupção. mas o combate ao crime foi feito cometendo crimes? é essa a pergunta a qual a sociedade quer resposta"", disse barros.",1
71,"o candidato joão campos, do psb, tem 23% das intenções de voto na disputa eleitoral pela prefeitura do recife (pe), segundo aponta a pesquisa ibope divulgada hoje. ele é seguido por mendonça filho (dem), que tem 19%, e por marília arraes (pt), com 14%. como a margem de erro é de três pontos percentuais para mais ou para menos, campos e mendonça filho estão tecnicamente empatados. o candidato do dem também está empatado com marília. delegada patrícia (podemos) aparece com 11% das intenções de votos e empata com a petista.",1
72,"um levantamento do isp-rj (instituto de segurança pública do rio de janeiro), órgão responsável pelas estatísticas criminais do rio, mostra que o número de registros de ocorrência por racismo dobrou no primeiro semestre de 2021 em comparação com o mesmo período de 2019. isso representa um aumento de 90% em relação ao mesmo período de 2019, quando houve 43 casos. segundo o isp-rj, os dados de 2020 foram descartados por causa da pandemia de covid-19, que pode ter feito com que muitas pessoas deixassem de ir às delegacias comunicar crimes.",1
73,"o brasil alcançou nesta quarta-feira (23/3) a marca de 300 mil mortes por covid-19, segundo dados do conselho nacional de secretários de saúde (conass). o tamanho da população de ambos países poderia explicar parcialmente a liderança em números absolutos. e o número de novos óbitos diários por um milhão de habitantes do brasil está crescendo desde novembro de 2020, enquanto para os estados unidos este número só diminui desde janeiro de 2021. o momento atual do brasil é de ""maior colapso sanitário e hospitalar da história"", segundo relatório da fiocruz.",1
74,"joe biden é o presidente eleito dos estados unidos! enquanto isso, trump tenta descreditar o processo eleitoral americano, com acusações de fraudes eleitorais mesmo sem apresentar sequer uma prova. mas por que há tanta polêmica? as eleições americanas são bem diferentes das brasileiras e a contagem e recontagem de votos demora bastante por lá. mesmo assim, é quase unânime entre as principais autoridades do mundo o reconhecimento da vitória de biden sobre donald trump, que deverá deixar o cargo de presidente da maior economia do mundo no início de 2021.",1
75,"seis homens e uma mulher foram escolhidos para compor o conselho de sentença do tribunal do júri que julgará os quatro réus acusados de serem os responsáveis pelo incêndio na boate kiss. o sorteio ocorreu na manhã de hoje, no primeiro dia do julgamento. o tribunal do júri vai durar cerca de 15 dias e ocorre após mais de oito anos da tragédia, que matou 242 pessoas e deixou 636 feridos. devido ao tempo de duração e estrutura envolvida, esse júri é considerado o maior da história do judiciário gaúcho.",1
76,"a escola de elite avenues são paulo decidiu, nesta sexta-feira, suspender suas atividades do fim de semana e fechar por tempo indeterminado sua unidade da capital paulista após a confirmação de um caso entre os alunos. com capacidade para atender a 2,1 mil alunos em área de 40 mil metros quadrados e mensalidade na faixa de r$ 10 mil, a escola divulgou um comunicado informando que o aluno do ensino médio infectado viajou ao colorado, nos eua, durante o feriado de carnaval e apresentou sintomas do vírus nesta quinta-feira. none",1
77,"com apoio da maioria dos partidos, leite obteve 49 votos entre os 55 vereadores. nas eleições de 2020, leite teve a campanha mais cara entre todos os candidatos em são paulo, com um gasto total de r$ 2,5 milhões. ele foi o segundo mais votado do município, ficando atrás de eduardo suplicy (pt).em discurso antes da votação, leite disse que a câmara municipal tem liberdade de atuação. "" precisamos interromper essa subserviência da câmara municipal às ações do executivo. a câmara também realizou a eleição para a corregedoria da casa.",1
78,"se você for diagnosticado com coronavírus vai querer ou não tomar a tal da cloroquina? provavelmente sim. qualquer um de nós. mas se os sintomas da doença não forem pronunciados, seu médico talvez diga que ainda não é o momento. que o medicamento tem prós e contras, efeitos colaterais que devem ser pesados antes de se decidir por sua utilização. aliás, é assim que ocorre com quase todos os remédios. antes de ser ministrado, é feita uma avaliação se, para aquele paciente, trará mais riscos do que benefícios. ou não...",1
79,"o ex-ministro das relações exteriores ernesto araújo prestará depoimento à cpi da pandemia amanhã às 9h. os requerimentos de convocação foram apresentados pelos senadores marcos do val (podemos-es) e alessandro vieira (cidadania-se), que querem explicações sobre a condução da diplomacia brasileira durante a crise sanitária provocada pela covid-19. marcos do val argumenta que um dos objetivos da comissão parlamentar de inquérito é apurar ações e possíveis omissões do governo federal no enfrentamento da pandemia, especialmente no agravamento dos casos no amazonas, com a falta de oxigênio para os pacientes internados.",1
80,"o senador josé serra (psdb-sp) chamou de ""abusiva"" a operação de busca e apreensão realizada hoje pela polícia federal em seus imóveis e gabinete. em nota enviada à imprensa, o político tucano definiu a ação como uma ""espetacularização"". "" importante reforçar que todas as contas de sua campanha, sempre a cargo do partido, foram aprovadas pela justiça eleitoral"", disse o comunicado. a operação de hoje investiga irregularidades relacionadas à campanha de josé serra ao senado em 2014. segundo as investigações, a campanha recebeu r$ 5 milhões que não foram contabilizados.",1
81,"a cultura entrou no foco da disputa entre os candidatos a prefeito de são paulo. na busca pelo apoio de artistas, o prefeito e candidato a reeleição, bruno covas (psdb), e o candidato do psol, guilherme boulos, reuniram aliados na área com perfis diferentes. enquanto a campanha do tucano tem apoio de representantes de escolas de samba e de empresários da noite e do ramo da moda, a do líder do movimento dos trabalhadores sem teto (mtst) recebeu adesão de atores globais e músicos como caetano veloso e chico buarque.",1
82,"aumentou a preocupação entre servidores de carreira do governo com a possibilidade de contaminação por coronavírus dentro do palácio do planalto. há meses, funcionários que frequentam a sede do poder executivo estão em alerta com a falta de cuidado do próprio presidente jair bolsonaro e de auxiliares mais próximos. essa preocupação cresceu depois do anúncio feito nesta terça-feira (7) pelo próprio bolsonaro de que seu exame deu positivo para covid-19. isso porque, nesses últimos dias, o presidente e assessores trabalhavam tranquilamente nos gabinetes e corredores sem o uso de máscara.",1
83,"um avião militar americano chegou à índia nesta sexta-feira (30) transportando o primeiro carregamento de ajuda médica emergencial para fortalecer o combate do país à onda devastadora do coronavírus. a aeronave, uma super galaxy, que carrega mais de 400 cilindros de oxigênio entre outros equipamentos hospitalares e cerca de um milhão de testes rápidos de coronavírus, pousou no aeroporto internacional de nova délhi, capital indiana muito atingida pela pandemia. a índia atualmente registra um recorde mundial de infecções com quase 380.000 novos casos e 3.645 mortes nas últimas 24 horas.",1
84,"então tratar de mudanças climáticas, tratar de renda mínima, isso é urgente. o momento é de convergência de agendas urgentes"". a fala foi feita pela filósofa e matemática tatiana roque, professora da universidade federal do rio de janeiro (ufrj), em um dos debates que ocorreram neste sábado (28) no festival hora do planeta, da organização wwf-brasil (world wild fund for nature). diante da conjuntura global da covid-19, a tônica das conversas foi a de que é preciso entender como problemas diversos estão relacionados, e como suas soluções dependem desta compreensão.",1
85,"o ministro gilmar mendes, do supremo tribunal federal (stf) desmentiu, na noite de quarta-feira, 10, e chamou de ""fake news"" uma sequência de publicações feitas pelo ministro das relações exteriores, ernesto araújo, no twitter, sobre a condução da pandemia no brasil. nas mensagens, em inglês, o chanceler repetiu a afirmação feita pelo presidente jair bolsonaro de que uma decisão da corte tirou o poder do governo federal para determinar medidas de enfrentamento à covid-19. o magistrado, também em inglês, classificou o comentário como ""fake news"". (...) leia íntegra no estadão.",1
86,"uma mãe de 11 filhos chamou atenção nas redes sociais após compartilhar o cenário de sua casa em uma grande lavagem de roupas. o vídeo viralizou no tiktok. a dona da ""montanha de roupas"" é britni church, moradora da cidade de arkansas, nos estados unidos. nas imagens, ela responde a uma seguidora que diz sempre questionar como seria a lavagem de roupas da casa. de acordo com o vídeo, são 14 moradores na residência. na publicação, britni ainda brinca que gostaria de ser realmente tão rápida quanto a montagem mostra.",1
87,"puurs, bélgica (reuters) - a comissão europeia disse que espera fechar dentro de alguns dias o maior acordo mundial de suprimento de vacinas, por meio do qual comprará até 1,8 bilhão de doses da vacina da pfizer contra covid-19 para os próximos anos, em meio a um debate sobre um acesso desigual das pessoas mais pobres do mundo aos imunizantes. o acordo bastaria para inocular os 450 milhões de habitantes da união europeia durante dois anos e chega no momento em que o bloco tenta garantir suprimentos de longo prazo.",1
88,"o presidente jair bolsonaro (sem partido) provocou uma aglomeração na manhã de hoje em uma praia do guarujá, no litoral paulista, onde passa o feriado. sem usar máscara, o mandatário foi cercado por dezenas de banhistas que tiraram selfies, desrespeitando o distanciamento social, e pegou uma criança no colo, conforme vídeo publicado em suas redes sociais. o grupo que se aproximou do presidente também não usava a proteção facial, cujo uso é obrigatório em todo o estado de são paulo desde maio como medida de prevenção contra o novo coronavírus.",1
89,"o brasil tem hoje (22) 26% da população completamente vacinada contra a covid-19. são 55 milhões de pessoas. o levantamento é do consórcio de veículos de imprensa do qual o uol faz parte, com base nas informações fornecidas pelas secretarias estaduais de saúde. entre ontem e hoje, 196 mil pessoas entraram nessa conta. também de ontem para hoje, 454 mil pessoas receberam a primeira dose no brasil. até o momento, 58% da população do país recebeu a primeira dose e aguarda a segunda. isso equivale a 122,8 milhões de pessoas.",1
90,"a prefeitura do rio de janeiro mudou as exigências para a realização de eventos com a presença de público na cidade, relaxando as regras em meio à melhora na situação epidemiológica da covid-19 no município. o decreto nº 49.578, publicado na edição de hoje (14) do diário oficial do município, determina que o público, colaboradores, artistas, expositores e demais integrantes da produção em evento-teste devem ""ter sido testado negativo nas 48 horas anteriores ao evento, por meio de pesquisa do antígeno de sars-cov-2 por swab ou ter esquema vacinal completo"".",1
91,"o economista rodrigo orair, especialista em tributação, diz que a reforma do imposto de renda tem um objetivo claro: desoneração para garantir a reeleição do presidente jair bolsonaro. ele critica a forma atabalhoada como o texto é analisado pela câmara, mas diz que a proposta deve ser aprovada porque muita gente ganha. o projeto do ir passa por um debate marcado por resistências. e nessas mudanças ele apresentou, pelo menos, três versões. hoje (ontem), de fato, ele inseriu o parecer no sistema da câmara, que tramita em regime de urgência.",1
92,"dois mil brasileiros participarão dos testes para vacina contra a covid-19 desenvolvida pela universidade de oxford. a estratégia faz parte de um plano de desenvolvimento global, e o brasil será o primeiro país fora do reino unido a começar a testar a eficácia da imunização contra o sars-cov-2. os testes serão conduzidos no rio de janeiro e em são paulo. em são paulo, os testes em mil voluntários serão conduzidos pelo centro de referência para imunológicos especiais (crie) da universidade federal de são paulo (unifesp), com financiamento da fundação lemann.",1
93,"o ministério da saúde do peru promove hoje a segunda edição de um concurso de fantasias em filas de vacinação contra a covid-19. o evento tem duração de 36 horas e os vencedores recebem um troféu da campanha vacuna fest. quem for a um dos postos de vacinação vestindo pijamas também pode participar do concurso. serão analisadas as fotos publicadas no instagram com a hashtag #vacunafest. no peru, estão sendo vacinados com a primeira dose adultos de 25 anos ou mais. o país aplica as vacinas sinopharm, astrazeneca e pfizer.",1
94,"por diane bartz washington (reuters) - os principais democratas do congresso ainda não estão perto de um acordo com a casa branca para injetar mais dinheiro na economia dos eua e aliviar os efeitos relacionados ao coronavírus, disseram os dois lados neste sábado, depois que um apoio aos milhões de desempregados do país expirou. "" esta foi a reunião mais longa que tivemos e foi mais produtiva do que as outras reuniões"", disse o líder das minorias democratas no senado, chuck schumer. "" há muitas questões que ainda estão pendentes"".",1
95,"uma pesquisa realizada pelo sindicato dos hospitais, clínicas e laboratórios do estado de são paulo (sindhosp) em 18 de junho, mostra que 57% dos pacientes internados com covid-19 encontram-se na faixa etária de 40 a 50 anos. em entrevista à cnn, o médico francisco balestrin, presidente do sindhosp, afirma que estes resultados são evidência de que a vacinação funciona. a diminuição da faixa etária nos casos graves de covid-19 se dá, muito provavelmente, por conta da ampla vacinação dos idosos – antes considerados o principal grupo de risco da doença.",1
96,"países da europa vivem momentos distintos em relações às restrições contra o avanço da covid-19. enquanto a justiça autorizou hoje o toque de recolher noturno solicitado pelo governo regional catalão em barcelona, na espanha, a torre eiffel, na frança, um dos pontos turísticos mais visitados do mundo voltou a receber visitantes. recentemente, na oms (organização mundial da saúde), o diretor de emergências, mike ryan, disse que os países devem agir com extrema cautela ao reabrir suas economias após restrições necessárias devido à covid para ""não perder os ganhos que obtiveram"".",1
97,senadores da cpi da covid têm investido em relatos por meio de vídeos e áudios para reforçar o drama vivido pela população brasileira em meio à pandemia do novo coronavírus e questionar depoentes sobre suas responsabilidades na tragédia que já matou mais de 488 mil pessoas no país. foi o que aconteceu durante o depoimento do ex-secretário estadual de saúde do amazonas marcellus campêlo. o estado enfrentou um colapso hospitalar em janeiro com a falta de oxigênio para pacientes em meio ao agravamento da pandemia com nova variante do coronavírus.,1
98,"gilberto carvalho, ex-chefe de gabinete do ex-presidente luiz inácio lula da silva (pt), reconheceu que houve corrupção nos governos, que petistas se corromperam, mas poupou o ex-mandatário. "" tenho convicção disso"", disse ele em entrevista à revista veja. "" houve corrupção durante os nossos governos? claro que houve corrupção nos nossos governos, como há em qualquer governo, em qualquer instituição, empresa. houve"", admitiu carvalho, que também foi ministro-chefe da secretaria-geral da presidência no governo de dilma rousseff (pt). são os mesmos partidos que continuam lá, os do centrão"", acrescentou ele.",1
99,"juliana paes parabenizou hoje sua mãe, regina couto paes, pelo aniversário, por meio de uma publicação no instagram. a mensagem da atriz global, no entanto, teve um tom melancólico pelo fato de não poder abraçá-la, em razão do isolamento social frente à pandemia do coronavírus. "" tudo o que eu mais queria era dar um abraço nela. ela lista como qualidades da mãe o ""sorriso largo que abre para todos"", a ""sensatez amorosa"" e a generosidade. "" sou grata por ter sido conduzida por tua majestade nessa jornada minha"", agradeceu.",1
100,"“notícia de última hora evidências de tentativa de envenenamento urgente. nosso valente ministro ricardo salles, foi vítima do ‘ecoterrorismo’, provavelmente envenenado ontem durante a reunião com os governadores da amazônia”, começa o texto, compartilhado mais de 1.800 vezes no facebook (1, 2, 3) e twitter desde o último dia 28 de agosto. segundo as postagens - ilustradas, por vezes, com um vídeo de salles em uma cama hospitalar, ou com uma foto do ministro -, o suposto envenenamento ocorreu com a planta mamona, “um conhecido agente utilizado por ataques ecoterroristas”.",0
101,"ladrão espera família sair e adentra dentro da residência ; só não contava encontrar o “totó” que tem nome de tubarão !((o facebook me pediu para retirar o vídeo por ter cenas fortes ok ))manhã de quarta feira, no df. ladrão esperou moradores sairem para o trabalho e invadiu a residência, deu de cara com o totó. totó merece um banho no pet, uma casa nova e uma medalha também conhecido como tubarão de 4 patas. quem acha que o totó merece um banho de pet shop compartilha ai rs.",0
102,"circula em correntes de whatsapp um vídeo no qual uma mulher afirma que o movimento dos trabalhadores sem terra (mst) teria destruído casas no município de santa cruz do capibaribe, em pernambuco. a narradora sugere que esses imóveis seriam entregues a famílias pobres e afirma, ainda, que essa ação foi feita a mando do partido dos trabalhadores (pt). segundo ela, o mst pertence ao pt. a gravação mostra cenas de algumas casas. por whatsapp, leitores da lupa sugeriram que esse conteúdo fosse analisado. confira a seguir o trabalho de verificação:",0
103,"é enganosa uma publicação no facebook que afirma que o presidente jair bolsonaro (sem partido) pode vetar o carnaval de 2022 se a organização mundial da saúde (oms) não tiver decretado o fim da pandemia. embora, legalmente, ele possa adotar restrições, até o momento o governo federal não fez nenhum anúncio relacionado ao assunto, nem sinalizou a intenção de implementar a medida. dois professores especialistas em direito apontam em que circunstâncias bolsonaro poderia impedir a festa. porém, mesmo que a união decida pelo cancelamento, há espaço para questionamento na justiça.",0
104,"a água gelada faz mal para você. no passado, dizia-se que: se não lhe afetar na juventude, vai afetar na velhice. ela fecha 4 veias do coração e causa ataque cardíaco. bebidas geladas são a principal causa de ataques cardíacos.ela cria problemas no fígado; prende a gordura ao fígado. muitas das pessoas que aguardam por um transplante de fígado, são vítimas. ela afecta as paredes internas do estômago. ela afecta o estômago e o intestino grosso, causando câncer. por favor não guarde isto para você. repasse para ajudar outras pessoas.",0
105,"o texto alega que a fiocruz ""descobriu o genoma e as divisões celulares"" do novo coronavírus e que, portanto, ""sabia como deveria ser feito"" o processo da vacina. a publicação afirma que a instituição no rio de janeiro não teria ""tecnologia para desenvolver"" a imunização e, por isso, teria procurado o governo federal para obter apoio. por fim, a postagem no facebook diz que os pesquisadores da fiocruz teriam se unido por conta própria ao instituto butantan e à universidade de oxford diante da recusa da gestão de jair bolsonaro.",0
106,"o presidente jair bolsonaro (sem partido) declarou no dia 23 de junho que a universidade de oxford encontrou fortes indícios de que a ivermectina realmente previna ou é benéfica no tratamento da covid-19. a afirmação é enganosa pois o estudo ainda se encontra em estágio inicial, não tendo chegado a conclusões. em vídeo gravado durante conversa com apoiadores, ele pergunta: ""vocês viram aí que a oxford encontrou fortes indícios de que a ivermectina realmente previne ou, no primeiro momento, é salutar e começaram a estudar com mais profundidade a ivermectina?"".",0
107,uma foto de 2011 que mostra imigrantes bengalis após cruzarem a fronteira da líbia com a tunísia tem circulado nas redes sociais (veja aqui) como se retratasse venezuelanos fugindo do governo de nicolás maduro. o registro foi feito na época pelo fotógrafo espanhol emilio morenatti e veiculado pela agência de notícias ap (associated press). posts com a atribuição enganosa da foto reuniam ao menos 43.500 compartilhamentos no facebook até a tarde desta terça-feira (29) e foram marcados com o selo falso na ferramenta de verificação da plataforma ‌(‌saiba‌ ‌como‌ ‌funciona‌).,0
108,"no vídeo compartilhado no facebook, instagram, twitter e youtube, um menino usando máscara de proteção contra a covid-19 parece dizer, ao lado do ex-presidente lula (2003-2010): “boa tarde, companheiros e companheiras. tudo bem? se não fosse o bolsonaro estar no lugar de lula, nosso país iria estar quebrado. e é sério. eu estou falando uma verdade. esse que é o verdadeiro guerreiro”. “dá um troféu pra esse mito. menino acabou com a festa dos companheiros do lula”, diz a legenda de uma das publicações. “criança não mente”, escreveu outro usuário.",0
109,"um em circulação no facebook sugere que a câmara dos deputados teria aprovado, ""na calada da noite"", a legalização do aborto quando realizado com até 22 semanas de gestação. a postagem original cita dois projetos de lei aprovados em 9 de julho (pl 1444/2020 e pl 1552/2020) e que devem ser agora analisados pelo senado federal. as matérias, no entanto, não fazem qualquer referência à descriminalização do aborto, de maneira direta ou indireta, como apurou o estadão verifica com base em documentos oficiais e entrevistas com três especialistas em direito.",0
110,"a circulação de trens na ferrovia norte-sul só foi iniciada no governo bolsonaro, como indicam postagens nas redes sociais que trazem vídeo de uma composição passando pela estrada de ferro em mara rosa (go) (veja aqui). o trecho mostrado nas imagens foi concluído em 2014, na gestão dilma rousseff (pt), e tem sido usado como rota ferroviária por empresas desde 2015. as peças de desinformação contam com ao menos 5.147 compartilhamentos nesta quinta-feira (10) e foram marcadas com o selo falso na ferramenta de monitoramento do facebook (saiba como funciona).",0
111,"posts publicados no facebook, twitter e instagram na última semana distorcem o conteúdo de um estudo do cdc (centro de controle e prevenção de doenças), órgão de saúde pública dos eua, sobre a imunidade natural decorrente do contágio da covid-19. apesar de o artigo indicar que a proteção gerada pela doença foi superior, especificamente durante a onda da variante delta nos eua, à das vacinas, o estudo reforça a importância da vacinação ao apontar que a proteção mais alta foi detectada entre aqueles que se vacinaram e tinham pegado covid.",0
112,"a magazine luiza está sorteando uma tv de 50″ !!, serão 100 prêmios para os primeiros que acertarem o numero premiado. abre a foto, comenta um numero de 1 a 61., se ele mudar de cor, ou te chamarmos no chat, você ganha na hora! não perca tempo, abra a foto e comente agora !!*promoção magazineluiza* concorra a uma smart tv de 50 polegadas mais de *100 smart tv’s* esperam por você, acesse nosso site da promoção e participe você também.. [site, que na versão que vimos é o novidadesnet.space]",0
113,"“se você é das cidades abaixo e votou no bolsonaro, procure o tre e denuncie, pq seu voto não foi computado!!!”, diz uma das publicações compartilhadas no facebook, twitter, instagram e kwai. as postagens são ilustradas por imagens que seguem o mesmo padrão visual, começando com as perguntas “você é dessa cidade?” e “votou no bolsonaro?”, e terminando com a orientação: “procure o tre e denuncie”. o nome da cidade varia dependendo da publicação, chegando a pelo menos 12 locais onde o candidato à reeleição não teria recebido nenhum voto.",0
114,"a notícia surgiu em diversos sites e blogs na segunda semana de dezembro de 2017 e mostra um recorte de jornal onde podemos ler uma suposta entrevista concedida por jair bolsonaro para um jornal. de acordo com o texto, bolsonaro teria dito que hugo chávez (que havia assumido o poder na venezuela) era uma “esperança para a américa latina”, que chávez poderia fazer “o que os militares fizeram no brasil em 1964, com muito mais força” e que “não tem nada mais próximo do comunismo do que o meio militar”.",0
115,"um vídeo em que o presidente jair bolsonaro (pl) aparece fazendo uma oração ao lado de aliados tenha sido gravado antes da entrevista ao jornal nacional em 23 de agosto de 2022. as imagens que circulam nas redes sociais são, na verdade, das eleições de 2018. o que diz a publicação? a postagem no facebook contém um vídeo de 41 segundos, acompanhado das frases ""antes da entrada no jn"" e ""oração com bolsonaro"". nas imagens, é possível identificar o deputado federal onyx lorenzoni (pl-rs) e o ex-senador capixaba magno malta.",0
116,"a invasão de golpistas ao congresso, ao stf e ao palácio do planalto em brasília no dia 8 de janeiro de 2023 está sendo investigada por parlamentares em uma cpi. a ação, que levou mais de mil pessoas a virarem réus no stf, foi alvo de publicações falsas e distorcidas nas redes sociais. o uol confere reúne a seguir checagens do que circulou nas redes sociais e em aplicativos de mensagens sobre a ação dos vândalos que reivindicavam um golpe de estado e não aceitavam o resultado das urnas eletrônicas.",0
117,“alerta! ⚓ uma nova moda nas escolas é o uso desse “chaveiro colorido” aparentemente inofensivo. solicitamos que pais e responsáveis por crianças e adolescentes fiquem atentos pois trata-se de um cachimbo para consumo de drogas. o colorido atrai crianças e adolescentes para que façam a primeira experimentação. conversem abertamente com as crianças e com os adolescentes e os orientem a dizer não a essa praga que destrói nossa sociedade. a melhor estratégia para combater a entrada no mundo das drogas é o fortalecimento dos laços afetivos e a aproximação família/escola/informação.“,0
118,"fim da linha: presidente michel temer anuncia a redução do salário mínimo para 2018. pela primeira vez no século, um presidente irá reduzir o salário mínimo. foi isso que decretou o presidente michel temer nesta semana. segundo ele, a medida faz parte dos esforços do governo para cortar gastos. a redução ficará em torno de 4% e, de acordo com o presidente, pode não ser a única vez que isso irá acontecer. a mídia tenta esconder, mas nós não podemos nos calar. vamos compartilhar, vamos fazer com que todos saibam.",0
119,"“governo quer de volta 6,5 milhões que liberou para família comprar um remédio. faz o ‘l’”, diz a legenda de um vídeo que circula no facebook, no instagram, no kwai, no tiktok, no twitter e no telegram, fazendo referência ao sinal usado por apoiadores de lula. a sequência mostra um trecho do programa fala brasil, da tv record, noticiando que o governo solicitou que a família de kyara lis, uma criança que sofre de uma doença degenerativa rara, devolva o dinheiro liberado, por decisão judicial, para o tratamento da menina.",0
120,"“olha o dino com o george washington que colocou a bomba na via próximo ao aeroporto de brasília!!”, diz uma das publicações que acompanham o vídeo no facebook, no twitter e no kwai. as imagens mostram pessoas dançando e cantando. em determinado momento, dino abraça um homem e ambos fazem o “l” com as mãos, símbolo associado aos apoiadores do presidente luiz inácio lula da silva (pt). vê-se, também, que a camisa do ministro da justiça e do homem ao seu lado fazem menção a lula e ao número 13.",0
121,"“presidida por gustavo petro, esquerdista e apoiador do lula (como vocês podem ver na segunda imagem), mais um país de esquerda, quando falamos sobre o futuro dos nossos filhos, vocês ainda acham graça né?”, diz uma das publicações que circulam no facebook, twitter e tiktok. material com a alegação também foi enviado ao whatsapp do afp checamos, para onde os usuários podem enviar conteúdos vistos em redes sociais, se duvidarem de sua veracidade. figuras públicas que apoiam o presidente e candidato à reeleição jair bolsonaro (pl) também compartilharam mensagens semelhantes.",0
122,"circula pelas redes sociais que o centro de controle e prevenção de doenças (cdc, na sigla em inglês) dos estados unidos teria afirmado que a “variante é a própria vacina”, em referência à variante delta do novo coronavírus. a publicação sugere que o órgão teria “finalmente admitido” que pessoas vacinadas espalham variantes do vírus que causa covid-19 e que, por isso, devem usar máscaras. por meio do projeto de verificação de notícias, usuários do facebook solicitaram que esse material fosse analisado. confira a seguir o trabalho de verificação da lupa:",0
